"file","w","g1","g2","yg","y1","y2","yb","b1","b2","b3"
"11_F_2020-05-28_18-20_U.png",0.830164541573606,0.0257090318811079,0.0405399197082356,0.063087816761377,0.0230355847068691,0.000123688897684544,0.0134555850838257,0.00362702967591153,0.000243254832112936,1.35468792702119e-05
"11_F_2020-05-29_20-10_U.png",0.837304924938509,0.00421190146353416,0.0525660145316785,0.0601681697812709,0.0390627208730316,0.00011603196592312,0.00505239697303818,0.00105960155683093,0.000305099280955208,0.000153138635228483
"11_F_2020-05-30_18-00_R.png",0.835534406717367,0.011083114227286,0.0413073798686306,0.049794205234043,0.0413256387059079,0.000131345829445968,0.0134449831783099,0.00657377041455807,0.000592528719384053,0.00021262710506724
"11_F_2020-06-01_08-30_R.png",0.83751990802258,0.0110548424792438,0.0542947141255077,0.0523321836155796,0.0293584433575528,8.77602178809382e-05,0.00185356648101552,0.0122204630912329,0.000948281548914836,0.000329837060492117
"11_F_2020-06-02_08-20_R.png",0.836271828145468,0.0140168970814132,0.0391781638442038,0.0565470300528682,0.0203132509683074,2.414878478603e-05,7.89252966177565e-05,0.0301618321977515,0.00316584678597344,0.000242076842611179
"11_F_2020-06-03_08-30_R.png",0.83953073610208,0.00965126798789969,0.0544920273670521,0.0511865888251204,0.0165124678408866,1.47248687719695e-05,0,0.0262444281096567,0.00236540291952918,2.35597900351512e-06
"11_F_2020-06-04_09-00_V.png",0.83913552062424,0.0189291133037422,0.0386857642324692,0.0326892086737723,0.0034473862768935,2.9449737543939e-05,0,0.0590579146758644,0.00798500183766362,4.06406378106358e-05
"11_F_2020-06-05_09-30_V.png",0.839036569506093,0.0281468811549951,0.033691677739768,0.0261902405925758,0.000929433716886715,6.4200427845787e-05,0,0.0622373083411081,0.00961121634483993,9.24721758879685e-05
"11_F_2020-06-06_10-50_V.png",0.842425645302649,0.0447535881560224,0.0206101043227503,0.00982089847615278,0.000359286798036056,5.3598522329969e-05,0,0.062791552401685,0.0187636057787453,0.000421720241629207
"11_F_2020-06-07_11-50_V.png",0.843177791599521,0.0317756778151593,0.00461771884688964,0.000944747580409563,0.000273293564407754,4.65305853194236e-05,0,0.0561647724595478,0.056888058013627,0.00611140953511822
"11_F_2020-06-08_09-10_V.png",0.84146087190071,0.0339284536296213,0.00164800731295883,0.000136057787452998,0.000253856737628754,3.94626483088783e-05,0,0.0433723954652116,0.0720741096755346,0.00708678484257348
"11_F_2020-06-09_11-20_V.png",0.846685844335755,0.0293030778509702,0.000738010422851112,0.000153138635228483,0.000293908380688511,5.12425433264539e-05,0,0.0284849641419996,0.0856251119090027,0.00866470178017774
"11_F_2020-06-10_09-40_O.png",0.842832051680755,0.0316036913479027,0.00061785549367184,0.000150782656224968,0.000296264359692026,2.65047637895451e-05,0,0.009445708819843,0.104163132698161,0.0108640081799591
"11_F_2020-06-11_14-30_O.png",0.843265551817402,0.0259793804717612,0.000557189034331326,0.000144303713965301,0.000304510286204329,3.53396850527268e-05,0,0.00536868715426008,0.11037526033568,0.0139697775013429
"11_F_2020-06-12_09-10_O.png",0.849853458105981,0.0116090865398208,0.000539519191804963,0.000174931441010998,0.000345150924014965,3.76956640562419e-05,0,0.000262691658891936,0.119465805320743,0.0177116611536758
"11_F_2020-06-13_18-30_O.png",0.851980318151405,0.0106154523950883,0.000677932958261476,0.000192601283537361,0.000379312619565934,3.35727008000905e-05,0,8.71712231300595e-05,0.117925584047195,0.0181080546210172
